,Title,Section,Sub,Class,Cat,Deg,NCIC,Printable,UCR  Code,IBR_code,Effective Date,Short_Description,Full_Description,final_code
760,ECL,27-0913,01,U,M,0,5599.0,Y,43.0,90Z,1978-09-01 00:00:00,HAZ WASTE VIOL,Store/Transport/Dispose Hazardous Waste W/O Permit-1st Offense,ECL27-091301UM090Z
761,ECL,27-0913,,E,F,0,5599.0,Y,43.0,90Z,1978-09-01 00:00:00,HAZ WASTE VIOL,Process Hazardous Waste Without Permit-Previous Conviction,ECL27-0913EF090Z
762,ECL,27-0913,02,E,F,0,5599.0,Y,43.0,90Z,1978-09-01 00:00:00,HAZ WASTE VIOL,Transport Hazardous Waste Without Permit-Previous Conviction,ECL27-091302EF090Z
763,ECL,27-0913,02,U,M,0,5599.0,Y,43.0,90Z,1978-09-01 00:00:00,HAZ WASTE VIOL,Transport Hazardous Waste Without Permit-1st Offense,ECL27-091302UM090Z
764,ECL,27-0913,01,E,F,0,5599.0,Y,43.0,90Z,1978-09-01 00:00:00,HAZ WASTE VIOL,Store/Transport/Dispose Hazardous Waste W/O Permit-Previous Conviction,ECL27-091301EF090Z
765,ECL,27-0914,01,E,F,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIOL,Unauthorized Possession Hazardous Waste-Previous Conviction,ECL27-091401EF090Z
766,ECL,27-0914,02,E,F,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIOL,Unauthorized Disposal Hazardous Waste-Previous Conviction,ECL27-091402EF090Z
767,ECL,27-0914,,U,M,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIO,Unauthorized Hazardous Waste Transaction-1st Offense,ECL27-0914UM090Z
768,ECL,27-0914,03,E,F,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIOL,Unauthorized Dealing Hazardous Waste Previous Conviction,ECL27-091403EF090Z
769,ECL,27-0914,,E,F,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIOL,Unauthorized Hazardous Waste Transaction-Previous Conviction,ECL27-0914EF090Z
770,ECL,27-0914,01,U,M,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIOL,Unauthorized Possession Hazardous Waste-1st Offense,ECL27-091401UM090Z
771,ECL,27-0914,02,U,M,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIOL,Unauthorized Disposal Hazardous Waste-1st Offense,ECL27-091402UM090Z
772,ECL,27-0914,03,U,M,0,5599.0,Y,43.0,90Z,1981-09-01 00:00:00,HAZ WASTE VIOL,Unauthorized Dealing Hazardous Waste-1st Offense,ECL27-091403UM090Z
773,ECL,27-0915,,U,M,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,Refuse Access Records/Premises-Hazardous Waste,ECL27-0915UM090Z
774,ECL,27-0915,,E,F,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,Refuse Access Records/Premises-Hazardous Waste,ECL27-0915EF090Z
775,ECL,27-0922,,U,M,0,5599.0,Y,43.0,90Z,,WASTE OIL USE,Prohibited Use Hazardous Waste Oil-1st Offense,ECL27-0922UM090Z
776,ECL,27-0922,,E,F,0,5599.0,Y,43.0,90Z,,WASTE OIL USE,Prohibited Use Hazardous Waste Oil-Previous Conviction,ECL27-0922EF090Z
777,ECL,27-0923,,E,F,0,5599.0,Y,43.0,90Z,1990-07-10 00:00:00,HAZ WASTE VIOL,Hazardous Waste Assessment Violation,ECL27-0923EF090Z
778,ECL,27-0923,,U,M,0,5599.0,Y,43.0,90Z,1990-07-10 00:00:00,HAZ WASTE VIOL,Hazardous Waste Assessment Violation,ECL27-0923UM090Z
779,ECL,27-1105,01,E,F,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,Operating A Hazardous Waste Facility w/o Certificate:Prior,ECL27-110501EF090Z
780,ECL,27-1105,01,U,M,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,Operating A Hazardous Waste Facility Without Certificate-1st Offense,ECL27-110501UM090Z
781,ECL,27-1309,01,U,M,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,Refuse Access To Records-Hazardous Waste,ECL27-130901UM090Z
782,ECL,27-1309,01,E,F,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,Refuse Access To Records-Hazardous Waste,ECL27-130901EF090Z
783,ECL,27-1505,,A,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Illegal Storage Medical Waste-2nd Offense,ECL27-1505AM090Z
784,ECL,27-1505,,B,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Illegal Storage Medical Waste,ECL27-1505BM090Z
785,ECL,27-1505,,,V,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIO,Illegal Storage Medical Waste,ECL27-1505V090Z
786,ECL,27-1507,,B,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Illegal Disposal Medical Waste,ECL27-1507BM090Z
787,ECL,27-1507,,A,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Illegal Disposal Medical Waste-2nd Offense,ECL27-1507AM090Z
788,ECL,27-1509,,B,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Illegal Transfer Medical Waste,ECL27-1509BM090Z
789,ECL,27-1509,,A,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Illegal Transfer Medical Waste-2nd Offense,ECL27-1509AM090Z
790,ECL,27-1511,,A,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Stand-2nd Offense,ECL27-1511AM090Z
791,ECL,27-1511,,B,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Standards,ECL27-1511BM090Z
792,ECL,27-1513,,A,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Req-2nd Offense,ECL27-1513AM090Z
793,ECL,27-1513,,,V,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Requirement,ECL27-1513V090Z
794,ECL,27-1513,,B,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Requirement,ECL27-1513BM090Z
795,ECL,33-0701,,U,M,0,5599.0,N,99.0,90Z,1972-09-01 00:00:00,PESTICIDE VIO,Pesticide Registration Violation,ECL33-0701UM090Z
796,ECL,33-1301,,U,M,0,5599.0,N,99.0,90Z,1972-09-01 00:00:00,PESTICIDE VIO,Pesticides-Commercial Violations,ECL33-1301UM090Z
797,ECL,40-0107,02,U,M,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Failure Register Storage Facility-1st Offense,ECL40-010702UM090Z
798,ECL,40-0107,02,E,F,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Failure Register Storage Facility-Previous Conviction,ECL40-010702EF090Z
799,ECL,40-0109,02,E,F,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Failure Provide Access To Storage Facility-Previous Conviction,ECL40-010902EF090Z
800,ECL,40-0109,02,U,M,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Failure Provide Access To Storage Facility-1st Offense,ECL40-010902UM090Z
801,ECL,40-0111,02,E,F,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Illegal Operation Hazardous Waste Facility-Previous Conviction,ECL40-011102EF090Z
802,ECL,40-0111,03,U,M,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Failure Notify Hazardous Waste Release-1st Offense,ECL40-011103UM090Z
803,ECL,40-0111,03,E,F,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Failure Notify Hazardous Waste Release-Previous Conviction,ECL40-011103EF090Z
804,ECL,40-0111,02,U,M,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Illegal Operation Hazardous Waste Facility-1st Offense,ECL40-011102UM090Z
805,ECL,40-0115,01,U,M,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Sale Hazardous Substance Violation-1st Offense,ECL40-011501UM090Z
806,ECL,40-0115,02,U,M,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Deliver Hazardous Substance Violation-1st Offense,ECL40-011502UM090Z
807,ECL,40-0115,01,E,F,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WAST VIOL,Sale Hazardous Substance Violation Previous Conviction,ECL40-011501EF090Z
808,ECL,40-0115,02,E,F,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Deliver Hazardous Substance Violation-Previous Conviction,ECL40-011502EF090Z
809,ECL,40-0117,,E,F,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Unlawful Operation/Maintain/Close Facility-Previous Conviction,ECL40-0117EF090Z
810,ECL,40-0117,,U,M,0,5599.0,Y,43.0,90Z,1986-07-26 00:00:00,HAZ WASTE VIOL,Unlawful Operation/Maintain/Close Facility-1st Offense,ECL40-0117UM090Z
811,ECL,71-0707,,,V,0,6299.0,N,99.0,90Z,1972-09-01 00:00:00,OBSTRUCTION VIO,Obstructing Departmental Employee,ECL71-0707V090Z
812,ECL,71-0903,,U,M,0,6299.0,N,99.0,90Z,1972-09-01 00:00:00,FISH/WLDLFE VIO,Accessory To Violation Art 11,ECL71-0903UM090Z
813,ECL,71-0903,,,V,0,6299.0,N,99.0,90Z,1972-09-01 00:00:00,FSH/WLDLFE VIO,Accessory To Violation Art 11,ECL71-0903V090Z
814,ECL,71-0907,,,V,0,6299.0,N,99.0,90Z,1972-09-01 00:00:00,FL OBY CONS ORD,Refuse Comply With Conservation Order,ECL71-0907V090Z
815,ECL,71-0919,,,V,0,6204.0,N,99.0,90Z,1972-09-01 00:00:00,FISH/WILDLF VIO,License Violation Fish/Wildlife Law,ECL71-0919V090Z
816,ECL,71-0921,,U,M,0,6299.0,N,99.0,90Z,1977-09-01 00:00:00,HUNT/FISH VIOL,Hunt/Fish/Shellfish,ECL71-0921UM090Z
817,ECL,71-0923,,,V,0,6205.0,N,99.0,90Z,1977-09-01 00:00:00,HUNT/FISH VIOL,Hunt/Fish/Shellfish Violation,ECL71-0923V090Z
818,ECL,71-0924,,,V,0,6299.0,N,99.0,90Z,1988-11-01 00:00:00,ILL COMM UN 250,Illegal Commercialization Prohibited Species Value Less Than 250,ECL71-0924V090Z
819,ECL,71-0924,02,U,M,0,6299.0,N,99.0,90Z,1988-11-01 00:00:00,ILL COMM OV 250,Illegal Commercialization Prohibited Species Value Greater Than 250,ECL71-092402UM090Z
820,ECL,71-0924,,E,F,0,6299.0,Y,99.0,90Z,1988-11-01 00:00:00,ILL COMM OV 1K,Illegal Commercialization Prohibited Species Value Greater Than 1000,ECL71-0924EF090Z
821,ECL,71-0924,03,E,F,0,6299.0,Y,99.0,90Z,1988-11-01 00:00:00,ILL COMM OV 1K,Illegal Commercialization Prohibited Species Value Greater Than 1000,ECL71-092403EF090Z
822,ECL,71-0924,,U,M,0,6299.0,N,99.0,90Z,1988-11-01 00:00:00,ILL COMM OV 250,Illegal Commercialization Prohibited Species Value Greater Than 250,ECL71-0924UM090Z
823,ECL,71-0924,01,,V,0,6299.0,N,99.0,90Z,1988-11-01 00:00:00,ILL COMM UN 250,Illegal Commercialization Prohibited Species Value Less Than 250,ECL71-092401V090Z
824,ECL,71-0924,04,D,F,0,6299.0,Y,99.0,90Z,2014-08-12 00:00:00,ILL TRANS IVORY,Illegal Transfer of Ivory - Value Exceeds 25000 Dollars,ECL71-092404DF090Z
825,ECL,71-1305,,U,M,0,5599.0,N,99.0,90Z,1981-08-26 00:00:00,OIL/GAS/MNG VIO,Violation Oil/Gas/Mining Regulations,ECL71-1305UM090Z
826,ECL,71-1309,,U,M,0,5599.0,N,99.0,90Z,1972-09-01 00:00:00,MINRL RESRC VIO,Aid/Abet Violation Art 23,ECL71-1309UM090Z
827,ECL,71-1711,,U,M,0,5599.0,N,99.0,90Z,1972-09-01 00:00:00,WLFL VIO PHL,Willful Violation PHL,ECL71-1711UM090Z
828,ECL,71-1713,,A,M,0,7399.0,N,99.0,90Z,1972-09-01 00:00:00,OBST HLTH OFF,Obstructing Health Officer In Performance Of Duty,ECL71-1713AM090Z
829,ECL,71-1933,4AIII,E,F,0,6205.0,Y,43.0,90Z,,VIOL ECL PERMIT,Violate Term Of Permit Issued Under ECL Article 17 Title 7 Or 8,ECL71-19334AIIIEF090Z
830,ECL,71-1933,4AI,E,F,0,6205.0,Y,43.0,90Z,,VIOL ECL PERMIT,Violate Any Provision Of Permit Issued Under ECL Article 17 Title 7/ 8,ECL71-19334AIEF090Z
831,ECL,71-1933,4AIV,E,F,0,6205.0,Y,43.0,90Z,,VIOLATION ECL,Knowingly Violate Certain Legal Requirements-Pretreatment Program,ECL71-19334AIVEF090Z
832,ECL,71-1933,4AV,E,F,0,6205.0,Y,43.0,90Z,,VIOLATION ECL,Violate Final Administrative Orders Issued Under ECL Article 17,ECL71-19334AVEF090Z
833,ECL,71-1933,4BI,E,F,0,6205.0,Y,43.0,90Z,,VIOLATION ECL,Introduce Hazardous Substance Into Sewer-Likely To Cause Person Injury,ECL71-19334BIEF090Z
834,ECL,71-1933,4BII,E,F,0,6205.0,Y,43.0,90Z,,VIOLATION ECL,Introduce Hazardous Substance Into Sewer- Cause Violation Of Permit,ECL71-19334BIIEF090Z
835,ECL,71-1933,,E,F,0,6205.0,Y,99.0,90Z,,WATER POLUT 2ND,Violation Water Pollution Regulations-2nd Offense,ECL71-1933EF090Z
836,ECL,71-1933,05,C,F,0,6205.0,Y,99.0,90Z,,WATER POLLUTION,Violation Water Pollution Regulations,ECL71-193305CF090Z
837,ECL,71-1933,07,E,F,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,False Statement On Record/Hazardous Waste,ECL71-193307EF090Z
838,ECL,71-1933,03B,A,M,0,6205.0,N,43.0,90Z,,HAZARD WSTE VIO,Introducing Hazardous Substance Into Sewer System,ECL71-193303BAM090Z
839,ECL,71-1933,3AV,A,M,0,6205.0,N,99.0,90Z,1988-07-29 00:00:00,VIOLATION ECL,Violate Final Administrative Orders Issued Under Article 71,ECL71-19333AVAM090Z
840,ECL,71-1933,3AI,A,M,0,6205.0,N,99.0,90Z,1988-07-29 00:00:00,VIOL ECL PERMIT,Violate Provision Of Permit Issued Under Ecl Art 17 Title 7 Or 8,ECL71-19333AIAM090Z
841,ECL,71-1933,3AII,A,M,0,6205.0,N,99.0,90Z,1988-07-29 00:00:00,VIOL ECL PERMIT,Violate Rules Promulgated Under ECL Art 17 Title 7 Or 8,ECL71-19333AIIAM090Z
842,ECL,71-1933,3AIII,A,M,0,6205.0,N,99.0,90Z,1988-07-29 00:00:00,VIOL ECL PERMIT,Violate Term Of Permit Issued Under Ecl Art 17 Title 7 Or 8,ECL71-19333AIIIAM090Z
843,ECL,71-1933,3AIV,A,M,0,6205.0,N,99.0,90Z,1988-07-29 00:00:00,VIOLATION ECL,Violate Certain Legal Requirements Pretreatment Program,ECL71-19333AIVAM090Z
844,ECL,71-1933,4AII,E,F,0,6205.0,Y,43.0,90Z,,VIOL ECL PERMIT,Knowingly Violates Rules Promulgated Under ECL Article 17 Title 7 Or 8,ECL71-19334AIIEF090Z
845,ECL,71-1933,04B,E,F,0,6205.0,Y,43.0,90Z,,HAZARD WSTE VIO,Introduce Hazardous Substance Into Sewer System,ECL71-193304BEF090Z
846,ECL,71-1933,01,U,M,0,6205.0,N,99.0,90Z,2003-05-15 00:00:00,WATER POLLUTION,Water Pollution Violation,ECL71-193301UM090Z
847,ECL,71-2105,,U,M,0,6205.0,N,99.0,90Z,1972-09-01 00:00:00,AIR POL CON VIO,Violation Art 19 Air Poll Controlled,ECL71-2105UM090Z
848,ECL,71-2105,01,U,M,0,6205.0,N,43.0,90Z,1972-09-01 00:00:00,AIR POL CON VIO,Violation Art 19 Air Poll Controlled,ECL71-210501UM090Z
849,ECL,71-2703,02B,A,M,0,6205.0,N,43.0,90Z,1996-01-01 00:00:00,HAZ WASTE VIOL,Violation Art 27:Title 3/7-2nd Offense,ECL71-270302BAM090Z
850,ECL,71-2703,02C,E,F,0,6205.0,Y,43.0,90Z,1996-01-01 00:00:00,HAZ WASTE VIOL,Violation Art 27:Title 3/7-2nd Offense,ECL71-270302CEF090Z
851,ECL,71-2703,,E,F,0,6205.0,Y,43.0,90Z,1996-01-01 00:00:00,HAZ WASTE VIOL,Violation Art 27:Title 3/7-2nd Offense,ECL71-2703EF090Z
852,ECL,71-2703,02C,A,M,0,6205.0,Y,43.0,90Z,1996-01-01 00:00:00,HAZ WASTE VIOL,Vil Art 27: Title 3/7-1st Offense,ECL71-270302CAM090Z
853,ECL,71-2703,,A,M,0,6205.0,N,43.0,90Z,1996-01-01 00:00:00,HAZ WASTE VIOL,Violation Art 27:Title 3/7,ECL71-2703AM090Z
854,ECL,71-2703,,B,M,0,6205.0,N,43.0,90Z,1996-01-01 00:00:00,HAZ WAST VIOL,Violation Art 27:Title 3/7-1st Offense,ECL71-2703BM090Z
855,ECL,71-2703,02B,B,M,0,6205.0,N,43.0,90Z,1996-01-01 00:00:00,HAZ WASTE VIOL,Violation Art27:Title 3/7-1st Offense,ECL71-270302BBM090Z
856,ECL,71-2705,,E,F,0,6205.0,Y,43.0,90Z,1980-09-01 00:00:00,HAZARD WSTE VIO,Unspecified Hazardous Waste Regulation Violation-Previous Conviction,ECL71-2705EF090Z
857,ECL,71-2705,02,E,F,0,6205.0,Y,99.0,90Z,1980-09-01 00:00:00,HAZARD WSTE VIO,Unspecified Hazardous Waste Regulation Violation-Previous Conviction,ECL71-270502EF090Z
858,ECL,71-2705,,U,M,0,6205.0,Y,43.0,90Z,1980-09-01 00:00:00,HAZARD WSTE VIO,Unspecified Hazardous Waste Regulation Violation1st Offense,ECL71-2705UM090Z
859,ECL,71-2705,02,U,M,0,6205.0,Y,99.0,90Z,1980-09-01 00:00:00,HAZARD WSTE VIO,Unspecified Hazardous Waste Regulation Violation-1st Offense,ECL71-270502UM090Z
860,ECL,71-2707,01,E,F,2,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,POS HAZ WASTE-2,Unauthorized Possession Hazardous Waste-2nd Degree,ECL71-270701EF290Z
861,ECL,71-2707,,E,F,2,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,POS HAZ WASTE-2,Unlawful Possession Hazardous Waste-2nd Degree,ECL71-2707EF290Z
862,ECL,71-2707,02,E,F,2,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,POS HAZ WASTE-2,Reckless Possession Hazardous Waste-2nd Degree,ECL71-270702EF290Z
863,ECL,71-2709,01,D,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,POS HAZ WASTE,Unauthorized Possession Acute Hazardous Waste,ECL71-270901DF190Z
864,ECL,71-2709,02,D,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,POS HAZ WASTE-1,Unauthorized Possession Hazardous Waste-1st Degree,ECL71-270902DF190Z
865,ECL,71-2709,,D,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,POS HAZ WASTE-1,Unlawful Possession Hazardous Waste-1st Degree,ECL71-2709DF190Z
866,ECL,71-2709,03,D,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,POS HAZ WASTE-1,Reckless Possession HazardousWaste-1st Degree,ECL71-270903DF190Z
867,ECL,71-2710,,B,M,5,6205.0,N,99.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 5,Endangering Public Health/Safety/Environment 5th Degree,ECL71-2710BM590Z
868,ECL,71-2711,,A,M,4,6205.0,N,99.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 4,Endanger Public Health/Safety/Environment 4th Degree,ECL71-2711AM490Z
869,ECL,71-2711,03,A,M,4,6205.0,N,99.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 4,Knowingly/Recklessly Release Hazardous Waste,ECL71-271103AM490Z
870,ECL,71-2711,01,A,M,4,6205.0,N,99.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 4,Negligent Release Acute Hazardous Substance,ECL71-271101AM490Z
871,ECL,71-2711,02,A,M,4,6205.0,N,99.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 4,Negligent Release 100 Gallons/1000 Lbs Hazardous Waste,ECL71-271102AM490Z
872,ECL,71-2712,03,E,F,3,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 3,Violation 71-2712 Substance 2 With Risk Injury,ECL71-271203EF390Z
873,ECL,71-2712,04,E,F,3,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 3,Knowingly Release 100g/1000lb Hazardous Waste,ECL71-271204EF390Z
874,ECL,71-2712,01,E,F,3,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 3,Recklessly Release Acute Hazardous Substance,ECL71-271201EF390Z
875,ECL,71-2712,02,E,F,3,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 3,Recklessly Release 100 Gallons/1000 Lbs Hazardous Waste,ECL71-271202EF390Z
876,ECL,71-2712,,E,F,3,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,HAZ MAT VIOL,"Endanger Public Health, Safety, or the Environment- 3rd Degree",ECL71-2712EF390Z
877,ECL,71-2713,01,D,F,2,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 2,Knowing Release Hazardous Substance-Causes Injury,ECL71-271301DF290Z
878,ECL,71-2713,02,D,F,2,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 2,Knowing Release Acute Hazardous Substance/37-0103,ECL71-271302DF290Z
879,ECL,71-2713,05,D,F,2,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 2,Release 100gl/1000lb Hazardous Substance-Water,ECL71-271305DF290Z
880,ECL,71-2713,04,D,F,2,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 2,Reckless Release Hazardous Substance-Cause Injury,ECL71-271304DF290Z
881,ECL,71-2713,03,D,F,2,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 2,Release 1500gl/15000lb Hazardous Substance,ECL71-271303DF290Z
882,ECL,71-2713,,D,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,DISP HAZ WSTE-1,Unlawful Dispose Hazardous Waste-1st Degree,ECL71-2713DF190Z
883,ECL,71-2713,06,D,F,2,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 2,Release Hazardous Substance Into Water Supply,ECL71-271306DF290Z
884,ECL,71-2713,,D,F,2,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 2,Endangered Public Health/Safty/Envroment-2nd Degree,ECL71-2713DF290Z
885,ECL,71-2714,,C,F,1,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 1,Endanger Public Health/Safty/Enviroment-1st Degree,ECL71-2714CF190Z
886,ECL,71-2714,02,C,F,1,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 1,Intentional Release Acute Substance-Cause Injury,ECL71-271402CF190Z
887,ECL,71-2714,01,C,F,1,6205.0,Y,43.0,90Z,1986-11-01 00:00:00,DISP HAZ WSTE 1,Intentional Release Acute Substance-Risk Injury,ECL71-271401CF190Z
888,ECL,71-2715,02,A,M,2,6205.0,N,99.0,90Z,1981-07-21 00:00:00,DEAL HAZ WASTE2,Unlawful Deal Hazardous Waste-2nd Degree,ECL71-271502AM290Z
889,ECL,71-2715,01,A,M,2,6205.0,N,43.0,90Z,1981-07-21 00:00:00,DEAL HAZ WASTE2,Unlawful Deal Hazardous Waste-2nd Degree,ECL71-271501AM290Z
890,ECL,71-2715,,A,M,2,6205.0,N,43.0,90Z,1981-07-21 00:00:00,DEAL HAZ WASTE2,Unlawful Deal Hazardous Waste-2nd Degree,ECL71-2715AM290Z
891,ECL,71-2717,01,E,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,REM HAZ WASTE-1,Unauthorized Removal Hazardous Waste,ECL71-271701EF190Z
892,ECL,71-2717,02,E,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,HAZ WASTE VIO-1,Receive Benefit-Hazardous Waste,ECL71-271702EF190Z
893,ECL,71-2717,03,E,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,HAZ WASTE VIO-1,Confer Benefit-Hazardous Waste,ECL71-271703EF190Z
894,ECL,71-2717,,E,F,1,6205.0,Y,43.0,90Z,1981-07-21 00:00:00,DEAL HAZ WASTE1,Unlawful Deal Hazardous Waste-1st Degree,ECL71-2717EF190Z
895,ECL,71-3501,,U,M,0,7399.0,N,99.0,90Z,1972-09-01 00:00:00,NOIS BUSNS-HGWY,Noisome Substance Or Business On Highway,ECL71-3501UM090Z
896,ECL,71-3503,,A,M,0,6205.0,N,99.0,90Z,1972-09-01 00:00:00,WATR POLLUTION,Throwing Gas Tar In Public Waters,ECL71-3503AM090Z
897,ECL,71-4402,02A,A,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Stand-2nd Offense,ECL71-440202AAM090Z
898,ECL,71-4402,2B,B,M,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Standards,ECL71-44022BBM090Z
899,ECL,71-4402,02A,,V,0,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Violation Medical Waste Standards,ECL71-440202AV090Z
900,ECL,71-4403,,A,M,2,5599.0,N,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Unlawful Possession Medical Waste-2nd Degree,ECL71-4403AM290Z
901,ECL,71-4403,02,A,M,2,5599.0,N,43.0,90Z,1989-07-22 00:00:00,MED WASTE VIOL,Reck Possession 40 Gal/400# Medical Waste,ECL71-440302AM290Z
902,ECL,71-4403,01,A,M,2,5599.0,N,43.0,90Z,1989-07-22 00:00:00,MED WASTE VIOL,Know Possession 20 Gal/200# Medical Waste,ECL71-440301AM290Z
903,ECL,71-4404,01,E,F,1,5599.0,Y,43.0,90Z,1989-07-22 00:00:00,MED WASTE VIOL,Know Possession 300 Gal/3000# Medical Waste,ECL71-440401EF190Z
904,ECL,71-4404,,E,F,1,5599.0,Y,43.0,90Z,1989-07-07 00:00:00,MED WASTE VIOL,Unlawful Possession Medical Waste-1st Degree,ECL71-4404EF190Z
905,ECL,71-4404,02,E,F,1,5599.0,Y,43.0,90Z,1989-07-22 00:00:00,MED WASTE VIOL,Reck Possession 500 Gal/5000# Medical Waste,ECL71-440402EF190Z
906,ECL,71-4405,,B,M,4,5599.0,N,43.0,90Z,1989-07-22 00:00:00,MED WASTE VIOL,Unlawful Release Medical Waste 4th Degree,ECL71-4405BM490Z
907,ECL,71-4406,02,A,M,3,5599.0,N,43.0,90Z,1989-07-22 00:00:00,MED WASTE VIOL,Knowingly Release Regulated Medical Waste-3rd Degree,ECL71-440602AM390Z
